step,mloss,gloss,loss
52081.0,0.8545,0.2777,1.1322
52082.0,0.8598,0.2832,1.143
52083.0,0.8414,0.282,1.1234
52084.0,0.8376,0.2895,1.1271
52085.0,0.865,0.2886,1.1536
52086.0,0.8631,0.2861,1.1492
52087.0,0.8705,0.2996,1.1701000000000001
52088.0,0.8818,0.2991,1.1809
52089.0,0.8258,0.2936,1.1194
52090.0,0.8621,0.2901,1.1522000000000001
52091.0,0.8352,0.2731,1.1083
52092.0,0.8969,0.2845,1.1814
52093.0,0.8548,0.2854,1.1402
52094.0,0.8437,0.2881,1.1318000000000001
52095.0,0.8801,0.2891,1.1692
52096.0,0.8948,0.2828,1.1776
52097.0,0.8379,0.2951,1.133
52098.0,0.9022,0.3195,1.2217
52099.0,0.8705,0.31,1.1805
52100.0,0.916,0.3013,1.2173
52101.0,0.8393,0.2869,1.1262
52102.0,0.8538,0.2907,1.1445
52103.0,0.8428,0.3044,1.1472
52104.0,0.8652,0.3019,1.1671
52105.0,0.8664,0.3024,1.1688
52106.0,0.8633,0.2909,1.1542
52107.0,0.8444,0.283,1.1274
52108.0,0.8247,0.2902,1.1149
52109.0,0.8355,0.2896,1.1251
52110.0,0.8539,0.2898,1.1437
52111.0,0.8436,0.2854,1.129
52112.0,0.8846,0.2905,1.1751
52113.0,0.9029,0.2792,1.1821000000000002
52114.0,0.8765,0.279,1.1555
52115.0,0.8443,0.2973,1.1416
52116.0,0.8484,0.2826,1.131
52117.0,0.8312,0.288,1.1192
52118.0,0.9036,0.2873,1.1909
52119.0,0.8795,0.2891,1.1686
52120.0,0.8713,0.2828,1.1541
52121.0,0.8798,0.2828,1.1626
52122.0,0.8547,0.2881,1.1428
52123.0,0.8683,0.2921,1.1604
52124.0,0.8456,0.2973,1.1429
52125.0,0.8831,0.3041,1.1872
52126.0,0.8682,0.306,1.1742
52127.0,0.8847,0.2968,1.1815
52128.0,0.8975,0.294,1.1915
52129.0,0.8331,0.2917,1.1248
52130.0,0.8456,0.2912,1.1368
52131.0,0.856,0.282,1.138
52132.0,0.8394,0.2904,1.1298
52133.0,0.8415,0.2924,1.1339000000000001
52134.0,0.8969,0.2956,1.1925
52135.0,0.8414,0.291,1.1324
52136.0,0.8465,0.2778,1.1243
52137.0,0.8788,0.3001,1.1789
52138.0,0.873,0.3005,1.1735
52139.0,0.883,0.3013,1.1843
52140.0,0.8528,0.3121,1.1649
52141.0,0.8564,0.2998,1.1562000000000001
52142.0,0.8718,0.2861,1.1579000000000002
52143.0,0.8743,0.2967,1.171
52144.0,0.856,0.3039,1.1599
52145.0,0.8219,0.3059,1.1278
52146.0,0.8623,0.3128,1.1751
52147.0,0.8341,0.2943,1.1284
52148.0,0.8334,0.2847,1.1181
52149.0,0.8556,0.3118,1.1674
52150.0,0.8454,0.3116,1.157
52151.0,0.8775,0.2939,1.1714
52152.0,0.8594,0.2917,1.1511
52153.0,0.8414,0.2964,1.1378
52154.0,0.9109,0.2931,1.2040000000000002
52155.0,0.8507,0.2948,1.1455
52156.0,0.8806,0.299,1.1796
52157.0,0.8625,0.2814,1.1439
52158.0,0.8497,0.2916,1.1413
52159.0,0.867,0.2981,1.1651
52160.0,0.9009,0.294,1.1949
52161.0,0.9254,0.2916,1.217
52162.0,0.833,0.295,1.128
52163.0,0.8641,0.3057,1.1698
52164.0,0.8952,0.288,1.1832
52165.0,0.8652,0.2827,1.1479
52166.0,0.8527,0.2954,1.1481
52167.0,0.8595,0.2958,1.1553
52168.0,0.854,0.2813,1.1353
52169.0,0.8601,0.2868,1.1469
52170.0,0.8541,0.2929,1.147
52171.0,0.8253,0.2906,1.1159000000000001
52172.0,0.8812,0.293,1.1742
52173.0,0.8936,0.2948,1.1884
52174.0,0.8478,0.2903,1.1381000000000001
52175.0,0.8584,0.279,1.1374
52176.0,0.8497,0.2991,1.1488
52177.0,0.8571,0.3017,1.1588
52178.0,0.8336,0.2991,1.1327
52179.0,0.8667,0.2964,1.1631
52180.0,0.886,0.3012,1.1872
52181.0,0.8393,0.2979,1.1372
52182.0,0.8633,0.2879,1.1512
52183.0,0.8581,0.281,1.1391
52184.0,0.8377,0.2908,1.1285
52185.0,0.8704,0.2965,1.1669
52186.0,0.8189,0.2883,1.1072
52187.0,0.9703,0.283,1.2533
52188.0,0.8113,0.2889,1.1002
52189.0,0.8678,0.3023,1.1701000000000001
52190.0,0.855,0.2987,1.1537
52191.0,0.8541,0.2949,1.149
52192.0,0.8562,0.3028,1.159
52193.0,0.8826,0.3063,1.1889
52194.0,0.8403,0.3043,1.1446
52195.0,0.9111,0.2876,1.1987
52196.0,0.8686,0.286,1.1546
52197.0,0.8263,0.2924,1.1187
52198.0,0.8923,0.2965,1.1888
52199.0,0.8426,0.2932,1.1358000000000001
52200.0,0.8837,0.2948,1.1785
52201.0,0.8752,0.2947,1.1699
52202.0,0.8704,0.2924,1.1627999999999998
52203.0,0.8962,0.2945,1.1907
52204.0,0.8513,0.2848,1.1360999999999999
52205.0,0.8744,0.2846,1.159
52206.0,0.9226,0.2996,1.2222
52207.0,0.8195,0.2818,1.1013
52208.0,0.8891,0.2882,1.1773
52209.0,0.8294,0.2863,1.1157
52210.0,0.8121,0.3005,1.1126
52211.0,0.8704,0.2866,1.157
52212.0,0.8411,0.2845,1.1256
52213.0,0.8612,0.2896,1.1508
52214.0,0.866,0.2951,1.1611
52215.0,0.839,0.3034,1.1423999999999999
52216.0,0.8327,0.2884,1.1211
52217.0,0.8512,0.2989,1.1501
52218.0,0.8605,0.3059,1.1664
52219.0,0.8675,0.2966,1.1641
52220.0,0.851,0.2823,1.1333
52221.0,0.879,0.2863,1.1653
52222.0,0.8488,0.2925,1.1413
52223.0,0.8154,0.3159,1.1313
52224.0,0.8743,0.317,1.1913
52225.0,0.8615,0.3032,1.1647
52226.0,0.8447,0.2948,1.1395
52227.0,0.8521,0.2998,1.1519
52228.0,0.872,0.2995,1.1715
52229.0,0.8463,0.3019,1.1482
52230.0,0.8348,0.2938,1.1286
52231.0,0.8559,0.2882,1.1441
52232.0,0.8462,0.2926,1.1388
52233.0,0.8991,0.2954,1.1945000000000001
52234.0,0.8653,0.2933,1.1585999999999999
52235.0,0.9085,0.29,1.1985
52236.0,0.8688,0.287,1.1558
52237.0,0.7876,0.28,1.0676
52238.0,0.8753,0.2991,1.1743999999999999
52239.0,0.853,0.284,1.137
52240.0,0.8668,0.2827,1.1495
52241.0,0.8659,0.2896,1.1555
52242.0,0.852,0.2909,1.1429
52243.0,0.8604,0.2915,1.1519
52244.0,0.855,0.2937,1.1487
52245.0,0.8433,0.2875,1.1308
52246.0,0.8114,0.2807,1.0921
52247.0,0.9067,0.2968,1.2035
52248.0,0.8525,0.2866,1.1391
52249.0,0.8818,0.2956,1.1774
52250.0,0.862,0.2804,1.1423999999999999
52251.0,0.8843,0.284,1.1683
52252.0,0.8276,0.2822,1.1098
52253.0,0.8454,0.2832,1.1286
52254.0,0.8004,0.2757,1.0761
52255.0,0.8625,0.2807,1.1432
52256.0,0.839,0.2758,1.1148
52257.0,0.8859,0.2861,1.1720000000000002
52258.0,0.8259,0.2919,1.1178
52259.0,0.8478,0.2796,1.1274
52260.0,0.8683,0.3017,1.17
52261.0,0.8724,0.3021,1.1744999999999999
52262.0,0.9134,0.3016,1.2149999999999999
52263.0,0.8603,0.2793,1.1396
52264.0,0.8758,0.2846,1.1604
52265.0,0.8659,0.2776,1.1435
52266.0,0.8756,0.2865,1.1621000000000001
52267.0,0.9438,0.2942,1.238
52268.0,0.8525,0.2876,1.1401000000000001
52269.0,0.848,0.2972,1.1452
52270.0,0.8334,0.2919,1.1253
52271.0,0.8627,0.2819,1.1446
52272.0,0.8591,0.2906,1.1497
52273.0,0.8362,0.2887,1.1249
52274.0,0.8391,0.2846,1.1237
52275.0,0.8876,0.2884,1.176
52276.0,0.8627,0.2931,1.1558000000000002
52277.0,0.8655,0.2917,1.1572
52278.0,0.8532,0.2871,1.1402999999999999
52279.0,0.8688,0.2872,1.1560000000000001
52280.0,0.8666,0.2916,1.1582000000000001
52281.0,0.8464,0.2867,1.1331
52282.0,0.8451,0.2834,1.1284999999999998
52283.0,0.8592,0.2913,1.1505
52284.0,0.8211,0.2841,1.1052
52285.0,0.8539,0.2923,1.1461999999999999
52286.0,0.8427,0.2765,1.1192
52287.0,0.8743,0.2901,1.1644
52288.0,0.8852,0.2873,1.1724999999999999
52289.0,0.8278,0.2846,1.1124
52290.0,0.8835,0.2847,1.1682
52291.0,0.8144,0.2848,1.0992
52292.0,0.8459,0.2865,1.1324
52293.0,0.8609,0.2923,1.1532
52294.0,0.8625,0.2945,1.157
52295.0,0.8902,0.2898,1.18
52296.0,0.8729,0.301,1.1739
52297.0,0.87,0.2929,1.1629
52298.0,0.8781,0.3044,1.1825
52299.0,0.8483,0.2903,1.1386
52300.0,0.849,0.2894,1.1383999999999999
52301.0,0.8684,0.283,1.1514
52302.0,0.8653,0.2865,1.1518
52303.0,0.8635,0.2858,1.1493
52304.0,0.8665,0.2885,1.155
52305.0,0.8681,0.2894,1.1575
52306.0,0.8601,0.293,1.1531
52307.0,0.8893,0.2859,1.1752
52308.0,0.8698,0.2758,1.1456
52309.0,0.829,0.2885,1.1175
52310.0,0.833,0.3047,1.1377
52311.0,0.8646,0.3071,1.1717
52312.0,0.8603,0.3077,1.168
52313.0,0.8501,0.2995,1.1496
52314.0,0.8854,0.2934,1.1787999999999998
52315.0,0.8425,0.2918,1.1343
52316.0,0.8317,0.2948,1.1265
52317.0,0.8277,0.2827,1.1104
52318.0,0.895,0.286,1.181
52319.0,0.8651,0.2847,1.1498
52320.0,0.8342,0.2778,1.112
52321.0,0.8698,0.2952,1.165
52322.0,0.8859,0.2878,1.1737
52323.0,0.8723,0.2846,1.1569
52324.0,0.8586,0.2861,1.1447
52325.0,0.8331,0.296,1.1291
52326.0,0.8526,0.2972,1.1498
52327.0,0.8562,0.2993,1.1555
52328.0,0.8761,0.2915,1.1676
52329.0,0.8396,0.2893,1.1289
52330.0,0.8414,0.303,1.1444
52331.0,0.8546,0.3008,1.1554
52332.0,0.8493,0.2896,1.1389
52333.0,0.8674,0.2913,1.1587
52334.0,0.8682,0.2908,1.159
52335.0,0.8209,0.2927,1.1136
52336.0,0.8405,0.3068,1.1473
52337.0,0.8333,0.3116,1.1449
52338.0,0.8351,0.3095,1.1446
52339.0,0.8629,0.3123,1.1752
52340.0,0.8667,0.2955,1.1622
52341.0,0.8637,0.2849,1.1486
52342.0,0.8753,0.2925,1.1678
52343.0,0.8309,0.2931,1.124
52344.0,0.8761,0.3172,1.1933
52345.0,0.8766,0.3151,1.1917
52346.0,0.8541,0.2894,1.1435
52347.0,0.8619,0.2804,1.1423
52348.0,0.8641,0.2842,1.1482999999999999
52349.0,0.8269,0.2969,1.1238
52350.0,0.8729,0.2969,1.1698
52351.0,0.8764,0.2987,1.1751
52352.0,0.9628,0.292,1.2548
52353.0,0.8352,0.2935,1.1287
52354.0,0.8715,0.2961,1.1676
52355.0,0.8611,0.2868,1.1479
52356.0,0.8638,0.2948,1.1586
52357.0,0.8632,0.3054,1.1686
52358.0,0.8495,0.3047,1.1542000000000001
52359.0,0.8654,0.2947,1.1601
52360.0,0.8395,0.2868,1.1263
52361.0,0.8821,0.2945,1.1766
52362.0,0.7952,0.2778,1.073
52363.0,0.8558,0.274,1.1298
52364.0,0.9026,0.2856,1.1882
52365.0,0.8754,0.292,1.1674
52366.0,0.8376,0.2907,1.1283
52367.0,0.8749,0.292,1.1669
52368.0,0.8293,0.2858,1.1151
52369.0,0.8589,0.2816,1.1405
52370.0,0.8527,0.2915,1.1442
52371.0,0.8665,0.2991,1.1656
52372.0,0.8509,0.2844,1.1353
52373.0,0.8696,0.2827,1.1523
52374.0,0.8467,0.2867,1.1334
52375.0,0.8566,0.2806,1.1372
52376.0,0.8184,0.2859,1.1043
52377.0,0.8462,0.2895,1.1357
52378.0,0.8588,0.2999,1.1587
52379.0,0.8857,0.2904,1.1761
52380.0,0.8459,0.3009,1.1468
52381.0,0.8344,0.2917,1.1261
52382.0,0.8629,0.2826,1.1455
52383.0,0.8721,0.2983,1.1703999999999999
52384.0,0.9013,0.2825,1.1838
52385.0,0.8773,0.2971,1.1743999999999999
52386.0,0.8615,0.3053,1.1668
52387.0,0.8397,0.2941,1.1338
52388.0,0.8541,0.2859,1.14
52389.0,0.8615,0.2843,1.1458
52390.0,0.8539,0.2917,1.1456
52391.0,0.8533,0.2907,1.144
52392.0,0.8458,0.2807,1.1265
52393.0,0.8353,0.2811,1.1164
52394.0,0.8769,0.2929,1.1698
52395.0,0.8915,0.2892,1.1806999999999999
52396.0,0.8201,0.2926,1.1127
52397.0,0.8471,0.2865,1.1336
52398.0,0.7961,0.2958,1.0919
52399.0,0.8754,0.2931,1.1684999999999999
52400.0,0.8733,0.301,1.1743
52401.0,0.8685,0.2848,1.1533
52402.0,0.8508,0.2926,1.1434
52403.0,0.8516,0.2895,1.1411
52404.0,0.8845,0.3004,1.1848999999999998
52405.0,0.8468,0.2848,1.1316
52406.0,0.8269,0.2815,1.1084
52407.0,0.8848,0.2852,1.17
52408.0,0.841,0.2821,1.1231
52409.0,0.8533,0.2835,1.1368
52410.0,0.845,0.2892,1.1341999999999999
52411.0,0.8806,0.2885,1.1691
52412.0,0.8553,0.2804,1.1357
52413.0,0.8511,0.2905,1.1416
52414.0,0.8805,0.2939,1.1743999999999999
52415.0,0.9005,0.2937,1.1942
52416.0,0.8178,0.2856,1.1034
52417.0,0.8736,0.2892,1.1628
52418.0,0.8595,0.2984,1.1579000000000002
52419.0,0.8562,0.2931,1.1493
52420.0,0.8725,0.2865,1.159
52421.0,0.8347,0.2845,1.1192
52422.0,0.8697,0.2819,1.1516
52423.0,0.8396,0.2863,1.1259000000000001
52424.0,0.8369,0.2764,1.1133
52425.0,0.9125,0.284,1.1965
52426.0,0.8507,0.2819,1.1326
52427.0,0.8825,0.2941,1.1765999999999999
52428.0,0.8567,0.2905,1.1472
52429.0,0.8874,0.2964,1.1838
52430.0,0.88,0.3161,1.1961
52431.0,0.8766,0.3078,1.1844000000000001
52432.0,0.8705,0.2929,1.1634
52433.0,0.8393,0.2856,1.1249
52434.0,0.8309,0.2805,1.1114
52435.0,0.82,0.2863,1.1063
52436.0,0.8955,0.2963,1.1918
52437.0,0.8521,0.3049,1.157
52438.0,0.887,0.3054,1.1924000000000001
52439.0,0.8448,0.2903,1.1351
52440.0,0.8948,0.2819,1.1767
52441.0,0.8517,0.285,1.1367
52442.0,0.852,0.2967,1.1487
52443.0,0.8458,0.3069,1.1527
52444.0,0.8784,0.3176,1.196
52445.0,0.8625,0.2931,1.1556000000000002
52446.0,0.8335,0.2854,1.1189
52447.0,0.8573,0.2838,1.1411
52448.0,0.81,0.2923,1.1023
52449.0,0.8541,0.3009,1.155
52450.0,0.8678,0.2964,1.1642000000000001
52451.0,0.8378,0.2943,1.1320999999999999
52452.0,0.8612,0.2962,1.1574
52453.0,0.8758,0.2907,1.1665
52454.0,0.8512,0.2819,1.1331
52455.0,0.8809,0.3026,1.1835
52456.0,0.8302,0.2934,1.1236000000000002
52457.0,0.8411,0.2881,1.1292
52458.0,0.8849,0.3012,1.1861000000000002
52459.0,0.858,0.2978,1.1558
52460.0,0.8546,0.2827,1.1373
52461.0,0.847,0.2915,1.1385
52462.0,0.8601,0.2931,1.1532
52463.0,0.9083,0.2922,1.2005
52464.0,0.9014,0.2956,1.197
52465.0,0.8848,0.2956,1.1804000000000001
52466.0,0.8918,0.3043,1.1961
52467.0,0.8497,0.287,1.1367
52468.0,0.8424,0.2805,1.1229
52469.0,0.8609,0.2841,1.145
52470.0,0.8613,0.2903,1.1516
52471.0,0.8088,0.2895,1.0983
52472.0,0.8646,0.2959,1.1605
52473.0,0.8229,0.2858,1.1087
52474.0,0.8381,0.2851,1.1232
52475.0,0.8786,0.286,1.1646
52476.0,0.8195,0.2805,1.1
52477.0,0.832,0.2901,1.1221
52478.0,0.8702,0.2871,1.1573
52479.0,0.8702,0.2998,1.17
52480.0,0.8531,0.2814,1.1345
52481.0,0.8769,0.2739,1.1508
52482.0,0.8353,0.2819,1.1172
52483.0,0.8741,0.2888,1.1629
52484.0,0.843,0.2876,1.1306
52485.0,0.8575,0.2835,1.141
52486.0,0.8416,0.2876,1.1292
52487.0,0.8745,0.282,1.1565
52488.0,0.8191,0.2904,1.1095000000000002
52489.0,0.8873,0.2938,1.1811
52490.0,0.8468,0.3123,1.1591
52491.0,0.8524,0.2991,1.1515
52492.0,0.8333,0.2913,1.1246
52493.0,0.8531,0.2942,1.1473
52494.0,0.8777,0.3033,1.181
52495.0,0.8595,0.294,1.1535
52496.0,0.8773,0.2795,1.1568
52497.0,0.912,0.2803,1.1923
52498.0,0.8133,0.2916,1.1049
52499.0,0.8871,0.2875,1.1745999999999999
52500.0,0.8265,0.2949,1.1214
52501.0,0.8528,0.2881,1.1409
52502.0,0.8909,0.2919,1.1828
52503.0,0.8482,0.2912,1.1394
52504.0,0.8412,0.2795,1.1207
52505.0,0.8462,0.2809,1.1271
52506.0,0.8305,0.2864,1.1169
52507.0,0.8929,0.2901,1.183
52508.0,0.8482,0.2979,1.1461
52509.0,0.846,0.2916,1.1376
52510.0,0.8281,0.2976,1.1257
52511.0,0.8371,0.2945,1.1316
52512.0,0.8719,0.2802,1.1521
52513.0,0.8612,0.2892,1.1503999999999999
52514.0,0.8455,0.2908,1.1363
52515.0,0.8395,0.2879,1.1274
52516.0,0.8752,0.2888,1.164
52517.0,0.8272,0.2817,1.1089
52518.0,0.8394,0.294,1.1334
52519.0,0.8762,0.3057,1.1819
52520.0,0.8547,0.2918,1.1465
52521.0,0.8599,0.2872,1.1471
52522.0,0.8878,0.2825,1.1703000000000001
52523.0,0.87,0.2988,1.1688
52524.0,0.9122,0.2977,1.2099
52525.0,0.853,0.2965,1.1495
52526.0,0.855,0.2841,1.1391
52527.0,0.8767,0.3004,1.1771
52528.0,0.8598,0.3082,1.168
52529.0,0.8586,0.3192,1.1778
52530.0,0.8583,0.3139,1.1722
52531.0,0.878,0.292,1.17
52532.0,0.8502,0.2878,1.138
52533.0,0.8476,0.3169,1.1645
52534.0,0.847,0.2907,1.1377
52535.0,0.8833,0.2794,1.1627
52536.0,0.8341,0.2961,1.1301999999999999
52537.0,0.8413,0.2889,1.1302
52538.0,0.8782,0.2889,1.1671
52539.0,0.8614,0.2851,1.1465
52540.0,0.9067,0.2978,1.2045
52541.0,0.8699,0.286,1.1559
52542.0,0.8866,0.2874,1.174
52543.0,0.8763,0.2926,1.1689
52544.0,0.8637,0.2894,1.1531
52545.0,0.8706,0.2899,1.1605
52546.0,0.8378,0.2867,1.1245
52547.0,0.8585,0.2865,1.145
52548.0,0.8634,0.2872,1.1505999999999998
52549.0,0.8754,0.3013,1.1766999999999999
52550.0,0.824,0.2834,1.1074
52551.0,0.8352,0.2745,1.1097000000000001
52552.0,0.8716,0.2743,1.1459000000000001
52553.0,0.8551,0.2925,1.1476
52554.0,0.8532,0.2879,1.1411
52555.0,0.8601,0.295,1.1551
52556.0,0.821,0.2896,1.1106
52557.0,0.8589,0.2763,1.1352
52558.0,0.8354,0.2819,1.1173
52559.0,0.8635,0.3002,1.1637
52560.0,0.8512,0.2934,1.1446
52561.0,0.8511,0.2908,1.1419
52562.0,0.8434,0.2741,1.1175000000000002
52563.0,0.8634,0.2805,1.1439
52564.0,0.844,0.2768,1.1208
52565.0,0.8043,0.277,1.0813000000000001
52566.0,0.874,0.2858,1.1598
52567.0,0.8371,0.2942,1.1313
52568.0,0.8619,0.2903,1.1522000000000001
52569.0,0.8568,0.3016,1.1583999999999999
52570.0,0.8672,0.2954,1.1625999999999999
52571.0,0.8413,0.2786,1.1199000000000001
52572.0,0.8763,0.2795,1.1558
52573.0,0.8046,0.2978,1.1024
52574.0,0.892,0.289,1.181
52575.0,0.8451,0.3082,1.1533
52576.0,0.8611,0.3053,1.1663999999999999
52577.0,0.9052,0.3012,1.2064
52578.0,0.8665,0.2901,1.1566
52579.0,0.8681,0.2809,1.149
52580.0,0.8681,0.2813,1.1494
52581.0,0.868,0.2982,1.1662
52582.0,0.8796,0.2989,1.1785
52583.0,0.8262,0.2972,1.1234000000000002
52584.0,0.8423,0.2778,1.1201
52585.0,0.8321,0.2891,1.1212
52586.0,0.8792,0.2738,1.153
52587.0,0.8331,0.2844,1.1175
52588.0,0.8354,0.288,1.1234
52589.0,0.8436,0.2766,1.1202
52590.0,0.8554,0.2814,1.1368
52591.0,0.8672,0.2959,1.1631
52592.0,0.8214,0.2935,1.1149
52593.0,0.8374,0.2903,1.1277
52594.0,0.8939,0.3071,1.201
52595.0,0.8325,0.2954,1.1279
52596.0,0.8647,0.2845,1.1492
52597.0,0.8477,0.2841,1.1318000000000001
52598.0,0.8638,0.3006,1.1644
52599.0,0.8212,0.2947,1.1159000000000001
52600.0,0.8766,0.3059,1.1825
52601.0,0.8983,0.2965,1.1947999999999999
52602.0,0.8896,0.2888,1.1784
52603.0,0.8636,0.2783,1.1419000000000001
52604.0,0.8511,0.289,1.1401
52605.0,0.8811,0.2919,1.173
52606.0,0.8934,0.2881,1.1815
52607.0,0.8425,0.2826,1.1251
52608.0,0.8761,0.286,1.1621
52609.0,0.8593,0.2796,1.1389
52610.0,0.874,0.2864,1.1604
52611.0,0.8444,0.2997,1.1441000000000001
52612.0,0.858,0.3055,1.1635
52613.0,0.8561,0.3058,1.1619
52614.0,0.8479,0.3152,1.1631
52615.0,0.879,0.2905,1.1695
52616.0,0.8639,0.2824,1.1463
52617.0,0.8383,0.2917,1.1300000000000001
52618.0,0.8223,0.2894,1.1117
52619.0,0.8376,0.2803,1.1179000000000001
52620.0,0.8464,0.2786,1.125
52621.0,0.8414,0.2905,1.1319
52622.0,0.8466,0.2997,1.1463
52623.0,0.8607,0.306,1.1667
52624.0,0.8552,0.3048,1.16
52625.0,0.862,0.2903,1.1522999999999999
52626.0,0.8513,0.2874,1.1387
52627.0,0.8179,0.298,1.1159
52628.0,0.9109,0.2949,1.2058
52629.0,0.8642,0.2905,1.1547
52630.0,0.8552,0.2854,1.1406
52631.0,0.8637,0.2893,1.153
52632.0,0.8913,0.2812,1.1724999999999999
52633.0,0.8679,0.2824,1.1503
52634.0,0.8453,0.2851,1.1304
52635.0,0.8383,0.2757,1.114
52636.0,0.8227,0.2836,1.1063
52637.0,0.8497,0.3042,1.1539000000000001
52638.0,0.8423,0.2976,1.1399
52639.0,0.884,0.3091,1.1931
52640.0,0.8794,0.2923,1.1717
52641.0,0.8727,0.2804,1.1531
52642.0,0.9145,0.2911,1.2056
52643.0,0.8702,0.2847,1.1549
52644.0,0.81,0.297,1.107
52645.0,0.8499,0.2918,1.1417
52646.0,0.8168,0.3011,1.1179
52647.0,0.8639,0.296,1.1599
52648.0,0.885,0.286,1.171
52649.0,0.8689,0.2818,1.1507
52650.0,0.8426,0.2796,1.1222
52651.0,0.843,0.2819,1.1249
52652.0,0.8601,0.2815,1.1416
52653.0,0.9028,0.2798,1.1826
52654.0,0.8785,0.2841,1.1625999999999999
52655.0,0.8412,0.2889,1.1300999999999999
52656.0,0.8748,0.2894,1.1642000000000001
52657.0,0.8942,0.2919,1.1861
52658.0,0.8403,0.2915,1.1318000000000001
52659.0,0.8638,0.307,1.1708
52660.0,0.8647,0.2827,1.1474
52661.0,0.883,0.2809,1.1639
52662.0,0.8516,0.2798,1.1314
52663.0,0.8657,0.2971,1.1628
52664.0,0.8688,0.2869,1.1557
52665.0,0.8303,0.2867,1.117
52666.0,0.8696,0.2879,1.1575
52667.0,0.8858,0.2872,1.173
52668.0,0.8872,0.2906,1.1778
52669.0,0.8796,0.2975,1.1771
52670.0,0.8521,0.2886,1.1407
52671.0,0.8687,0.2966,1.1653
52672.0,0.866,0.2872,1.1532
52673.0,0.8837,0.2878,1.1715
52674.0,0.849,0.2953,1.1442999999999999
52675.0,0.9062,0.2947,1.2009
52676.0,0.887,0.2861,1.1731
52677.0,0.8796,0.2901,1.1697000000000002
52678.0,0.8524,0.2853,1.1377000000000002
52679.0,0.8555,0.2805,1.1360000000000001
52680.0,0.8706,0.2832,1.1538
52681.0,0.8275,0.2754,1.1029
52682.0,0.8572,0.2832,1.1404
52683.0,0.8504,0.2839,1.1343
52684.0,0.8768,0.2817,1.1585
52685.0,0.8499,0.295,1.1449
52686.0,0.8472,0.2916,1.1388
52687.0,0.8945,0.2948,1.1893
52688.0,0.8518,0.2919,1.1437
52689.0,0.8905,0.2936,1.1841
52690.0,0.8585,0.2914,1.1499000000000001
52691.0,0.8713,0.2973,1.1686
52692.0,0.8609,0.2965,1.1574
52693.0,0.8382,0.2988,1.137
52694.0,0.8634,0.3142,1.1776
52695.0,0.8441,0.3222,1.1663
52696.0,0.8789,0.3302,1.2091
52697.0,0.8661,0.3053,1.1714
52698.0,0.8447,0.2744,1.1191
52699.0,0.8548,0.295,1.1498
52700.0,0.8639,0.3011,1.165
52701.0,0.8811,0.286,1.1671
52702.0,0.8537,0.2931,1.1468
52703.0,0.8531,0.3125,1.1656
52704.0,0.876,0.3087,1.1846999999999999
52705.0,0.8694,0.2991,1.1684999999999999
52706.0,0.8513,0.2913,1.1425999999999998
52707.0,0.8533,0.2955,1.1488
52708.0,0.8511,0.286,1.1371
52709.0,0.864,0.2919,1.1559
52710.0,0.8659,0.2979,1.1638
52711.0,0.8686,0.2951,1.1637
52712.0,0.8488,0.2996,1.1484
52713.0,0.8431,0.2971,1.1401999999999999
52714.0,0.8652,0.2953,1.1604999999999999
52715.0,0.8366,0.2939,1.1305
52716.0,0.8639,0.2971,1.161
52717.0,0.852,0.2918,1.1438
52718.0,0.8588,0.2994,1.1582
52719.0,0.8897,0.2964,1.1861000000000002
52720.0,0.9312,0.2966,1.2278
52721.0,0.8674,0.3007,1.1681
52722.0,0.8725,0.296,1.1685
52723.0,0.8854,0.2869,1.1723
52724.0,0.859,0.2882,1.1472
52725.0,0.867,0.2956,1.1625999999999999
52726.0,0.8786,0.2954,1.174
52727.0,0.8458,0.2755,1.1213
52728.0,0.8857,0.2872,1.1729
52729.0,0.9213,0.2895,1.2107999999999999
52730.0,0.9291,0.2949,1.224
52731.0,0.8359,0.2897,1.1256
52732.0,0.8645,0.2874,1.1519
52733.0,0.842,0.2783,1.1202999999999999
52734.0,0.8813,0.2958,1.1771
52735.0,0.8566,0.2803,1.1369
52736.0,0.8457,0.289,1.1347
52737.0,0.899,0.2943,1.1933
52738.0,0.8445,0.287,1.1315
52739.0,0.852,0.3102,1.1622
52740.0,0.9228,0.2954,1.2182
52741.0,0.83,0.2789,1.1089
52742.0,0.8467,0.2821,1.1288
52743.0,0.8598,0.2849,1.1447
52744.0,0.8572,0.2949,1.1521
52745.0,0.8781,0.298,1.1761
52746.0,0.8504,0.3234,1.1738
52747.0,0.9002,0.3747,1.2749
52748.0,0.8765,0.4061,1.2826
52749.0,0.8757,0.3204,1.1961
52750.0,0.8575,0.3457,1.2032
52751.0,0.8668,0.3114,1.1782
52752.0,0.8652,0.335,1.2002
52753.0,0.8569,0.3245,1.1814
52754.0,0.8729,0.3173,1.1902
52755.0,0.8567,0.3043,1.161
52756.0,0.8764,0.3129,1.1893
52757.0,0.8851,0.3364,1.2215
52758.0,0.8529,0.2977,1.1506
52759.0,0.8756,0.3096,1.1852
52760.0,0.8574,0.3152,1.1726
52761.0,0.8482,0.3217,1.1699
52762.0,0.8709,0.2956,1.1665
52763.0,0.8685,0.3269,1.1954
52764.0,0.8685,0.3205,1.189
52765.0,0.8599,0.2959,1.1558
52766.0,0.8435,0.2991,1.1426
52767.0,0.848,0.3125,1.1604999999999999
52768.0,0.8289,0.3071,1.136
52769.0,0.8655,0.2935,1.159
52770.0,0.836,0.3094,1.1454
